,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts,Target
93,,Exc Voigtlander APOLanthar 90 mm F35 SL MF Lens Nikon Japan C445,293065963285,"""Exc+++"" Voigtlander APO-Lanthar 90mm F/3.5 SL MF Lens for Nikon From Japan C445",https://www.ebay.com/itm/Exc-Voigtlander-APO-Lanthar-90mm-F-3-5-SL-MF-Lens-Nikon-Japan-C445-/293065963285,336.0,USD,JP,3323,Lenses,StoreInventory,Used,Voigtlander APO-Lanthar 90mm F/3.5 SL,4.0,3
10,,Arsat H 20 mm f28 Wide Angle MF Prime lens Nikon F mount Exc Japan,254174017942,Arsat H 20mm f/2.8 Wide Angle MF Prime lens for Nikon F mount Exc+ from Japan,https://www.ebay.com/itm/Arsat-H-20mm-f-2-8-Wide-Angle-MF-Prime-lens-Nikon-F-mount-Exc-Japan-/254174017942,227.99,USD,JP,3323,Lenses,StoreInventory,Used,Arsat H,4.0,3
72,,NearMint NIKON Ai NIKKOR 135 mm Manual MF Telephoto Prime Lens Japan,233240391649,NearMint!! NIKON Ai NIKKOR 135mm f/2.8 Manual MF Telephoto Prime Lens from Japan,https://www.ebay.com/itm/NearMint-NIKON-Ai-NIKKOR-135mm-f-2-8-Manual-MF-Telephoto-Prime-Lens-Japan-/233240391649,177.0,USD,JP,3323,Lenses,StoreInventory,Used,,4.0,3
19,,Nikon Ais Nikkor 50 mm Manual MF Pancake Standard Lens Exc JAPAN,283620288988,Nikon Ai-s Nikkor 50mm f/1.8 Manual MF Pancake Standard Lens [Exc] From JAPAN,https://www.ebay.com/itm/Nikon-Ai-s-Nikkor-50mm-f-1-8-Manual-MF-Pancake-Standard-Lens-Exc-JAPAN-/283620288988,115.0,USD,JP,3323,Lenses,StoreInventory,Used,,4.0,3
91,,EXC5 wHood Nikon New Nikkor 105 mm F25 Non Ai MF Prime Lens Japan,352659068773,[ EXC+5 w/Hood ] Nikon New Nikkor 105mm F/2.5 Non Ai MF Prime Lens From Japan,https://www.ebay.com/itm/EXC-5-w-Hood-Nikon-New-Nikkor-105mm-F-2-5-Non-Ai-MF-Prime-Lens-Japan-/352659068773,149.99,USD,JP,3323,Lenses,StoreInventory,Used,New Nikkor 105mm F/2.5,4.0,3
53,,Mint Nikon Ais 18 mm F35 MF Wide Angle Lens Japan C463,303270970802,"""Near Mint"" Nikon Ai-s 18mm F/3.5 MF Wide Angle Lens From Japan C463",https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-18mm-F-3-5-MF-Wide-Angle-Lens-Japan-C463-/303270970802,466.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s 18mm F/2.8,3.0,3
16,,Nikon AIS Zoom Nikkor 2550 mm F4 AIS MF Lens Japan,123698240548,Excellent+++++ Nikon AI-S Zoom Nikkor 25-50mm F/4 AIS MF Lens from Japan,https://www.ebay.com/itm/Excellent-Nikon-AI-S-Zoom-Nikkor-25-50mm-F-4-AIS-MF-Lens-Japan-/123698240548,149.99,USD,JP,3323,Lenses,StoreInventory,Used,,3.0,3
78,,EXC5NIKON SERIES E 35 mm F25 MF Wide Angle Lens EM FM FE Japan 175,153672830333,【EXC+5】NIKON SERIES E 35mm F/2.5 MF Wide Angle Lens for EM FM FE From Japan #175,https://www.ebay.com/itm/EXC-5-NIKON-SERIES-E-35mm-F-2-5-MF-Wide-Angle-Lens-EM-FM-FE-Japan-175-/153672830333,79.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Nikkor Series E 35mm f2.5,3.0,3
98,,Exc Nikon NEW NIKKOR 85 mm f18 Ai MF Lens Japan,113838180865,[Exc+++] Nikon NEW NIKKOR 85mm f1.8 Ai Converted MF Lens from Japan,https://www.ebay.com/itm/Exc-Nikon-NEW-NIKKOR-85mm-f1-8-Ai-Converted-MF-Lens-Japan-/113838180865,199.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon NEW NIKKOR 85mm f1.8,3.0,3
88,,Exc5Nikon New Nikkor 55 mm F12 MF Prime NonAi Lens Filter Japan 2314,254362059143,【Exc+5】Nikon New Nikkor 55mm F1.2 MF Prime Non-Ai Lens + Filter from Japan #2314,https://www.ebay.com/itm/Exc-5-Nikon-New-Nikkor-55mm-F1-2-MF-Prime-Non-Ai-Lens-Filter-Japan-2314-/254362059143,247.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon New Nikkor 55mm F1.2,3.0,3
48,,Mint Nikon NIKKORPC Auto 105 mm F25 Ai MF Lens JAPAN,283566718337,[Near Mint] Nikon NIKKOR-P.C Auto 105mm F/2.5 Ai Converted MF Lens from JAPAN,https://www.ebay.com/itm/Near-Mint-Nikon-NIKKOR-P-C-Auto-105mm-F-2-5-Ai-Converted-MF-Lens-JAPAN-/283566718337,174.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon NIKKOR-P.C Auto 105mm F/2.5 Ai Converted,3.0,3
12,,Nikon New NIKKOR 85 mm f18 Ai MF Lens Japan 7D014,163829324960,Excellent+++++ Nikon New NIKKOR 85mm f1.8 Ai Converted MF Lens from Japan 7D014,https://www.ebay.com/itm/Excellent-Nikon-New-NIKKOR-85mm-f1-8-Ai-Converted-MF-Lens-Japan-7D014-/163829324960,245.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon New NIKKOR 85mm f1.8,3.0,3
54,,Mint Nikon Ais 18 mm F35 MF Wide Angle Lens Japan C463,303163050355,"""Near Mint"" Nikon Ai-s 18mm F/3.5 MF Wide Angle Lens From Japan C463",https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-18mm-F-3-5-MF-Wide-Angle-Lens-Japan-C463-/303163050355,466.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s 18mm F/2.8,3.0,3
19,,NEAR MINT Nikon Nikkor P Auto Non AI 300 mm f45 MF Lens Japan 190310KM,173922176175,【NEAR MINT】 Nikon Nikkor P Auto Non AI 300mm f/4.5 MF Lens From Japan #190310-KM,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-P-Auto-Non-AI-300mm-f-4-5-MF-Lens-Japan-190310-KM-/173922176175,99.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikkor-P Auto Non-AI 300mm f/4.5,3.0,3
81,,Nikon NikkorPC 200 mm f4 MF Lens Bronica Japan 098,133137341201,【Excellent+++++】 Nikon Nikkor-P.C 200mm f/4 MF Lens for Bronica From Japan 098,https://www.ebay.com/itm/Excellent-Nikon-Nikkor-P-C-200mm-f-4-MF-Lens-Bronica-Japan-098-/133137341201,85.4,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Nikkor P.C 200mm f/4,3.0,3
55,,NEAR MINT Tokina ATX SD 80200 mm F28 MF Nikon AiS Hood Japan B492,283532569645,【NEAR MINT】 Tokina AT-X SD 80-200mm F/2.8 MF for Nikon Ai-S Hood From Japan B492,https://www.ebay.com/itm/NEAR-MINT-Tokina-AT-X-SD-80-200mm-F-2-8-MF-Nikon-Ai-S-Hood-Japan-B492-/283532569645,149.9,USD,JP,3323,Lenses,StoreInventory,Used,Tokina AT-X SD 80-200mm F/2.8 MF for Nikon Ai-S,2.0,3
68,,MINT CASENIKON AiS Nikkor 400 mm F28 ED MF Telephoto Japan C706 M,283547180040,【MINT IN CASE】NIKON Ai-S Nikkor 400mm F2.8 ED MF Telephoto from Japan C706M,https://www.ebay.com/itm/MINT-CASE-NIKON-Ai-S-Nikkor-400mm-F2-8-ED-MF-Telephoto-Japan-C706M-/283547180040,1669.99,USD,JP,3323,Lenses,StoreInventory,Used,NIKON Ai-S Nikkor 400mm F2.8 ED,2.0,3
18,,NEAR MINT Nikon Ai Zoom Nikkor 2845 mm F45 MF Wide Angle Lens Japan 201992,183937953980,NEAR MINT Nikon Ai Zoom Nikkor 28-45mm F4.5 MF Wide Angle Lens Japan #201992,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-Zoom-Nikkor-28-45mm-F4-5-MF-Wide-Angle-Lens-Japan-201992-/183937953980,99.98,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai Zoom Nikkor 28-45mm F4.5,2.0,3
26,,Nikon Ais Ais Nikkor 35 mm f2 Wide Angle MF Lens Japan E178,153641417514,[As is] Nikon Ai-s Ais Nikkor 35mm f/2 Wide Angle MF Lens From Japan (E178),https://www.ebay.com/itm/As-is-Nikon-Ai-s-Ais-Nikkor-35mm-f-2-Wide-Angle-MF-Lens-Japan-E178-/153641417514,115.0,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,3
13,,Excellent Nikon AiS Nikkor 35 mm MF Lens F Mount Japan,202635802468,"""Excellent"" Nikon Ai-S Nikkor 35mm f/1.4 MF Lens F Mount From Japan",https://www.ebay.com/itm/Excellent-Nikon-Ai-S-Nikkor-35mm-f-1-4-MF-Lens-F-Mount-Japan-/202635802468,359.9,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,3
49,,Excellent Sigma Speed 28 mm MULTICOATED MF Lnes Nikon F,283616788556,Excellent Sigma High Speed Wide 28mm f/1.8 MULTI-COATED MF Lnes for Nikon F,https://www.ebay.com/itm/Excellent-Sigma-High-Speed-Wide-28mm-f-1-8-MULTI-COATED-MF-Lnes-Nikon-F-/283616788556,120.0,USD,JP,3323,Lenses,FixedPrice,Used,Sigma High Speed Wide 28mm f/1.8 MULTI-COATED,2.0,3
33,,NEAR MINT Nikon Nikkor AiS 50 mm AIS MF Lens 35 mm SLR Japan,372788201432,NEAR MINT Nikon Nikkor Ai-S 50mm f/1.4 AIS MF Lens for 35mm SLR From Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-Ai-S-50mm-f-1-4-AIS-MF-Lens-35mm-SLR-Japan-/372788201432,139.99,USD,JP,3323,Lenses,FixedPrice,Used,,2.0,3
99,,Near MintNikon NikkorO 50 mm f28 MF Lens Zenza Bronica Japan 74,233314675552,【Near Mint】Nikon Nikkor-O 50mm f/2.8 MF Lens For Zenza Bronica From Japan #74,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-O-50mm-f-2-8-MF-Lens-Zenza-Bronica-Japan-74-/233314675552,149.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon Nikkor-O 50mm f/2.8 MF Lens,2.0,3
54,,MINT Nikon Nikkor AIS AIS 50 mm MF Standard Lens w Filter JAPAN,352813601517,Near MINT Nikon Nikkor AI-S AIS 50mm f/1.2 MF Standard Lens w/ Filter from JAPAN,https://www.ebay.com/itm/Near-MINT-Nikon-Nikkor-AI-S-AIS-50mm-f-1-2-MF-Standard-Lens-w-Filter-JAPAN-/352813601517,329.0,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,3
90,,Nikon Ai Nikkor 135 mm Manual MF Telephoto Prime Lens ASIS JAPAN,273890046998,Nikon Ai Nikkor 135mm f/2.8 Manual MF Telephoto Prime Lens [AS-IS] From JAPAN,https://www.ebay.com/itm/Nikon-Ai-Nikkor-135mm-f-2-8-Manual-MF-Telephoto-Prime-Lens-AS-IS-JAPAN-/273890046998,80.0,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,3
25,,NEAR MINT Nikon Nikkor AiS 50 mm AIS MF Lens 35 mm SLR Japan,392444756993,NEAR MINT Nikon Nikkor Ai-S 50mm f/1.4 AIS MF Lens for 35mm SLR From Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-Ai-S-50mm-f-1-4-AIS-MF-Lens-35mm-SLR-Japan-/392444756993,139.99,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,3
34,,NEAR MINT Nikon Nikkor NC Auto 28 mm f2 Ai Wide Angle MF lens Japan,392338095162,*NEAR MINT** Nikon Nikkor NC Auto 28mm f/2 non Ai Wide Angle MF lens From Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-NC-Auto-28mm-f-2-non-Ai-Wide-Angle-MF-lens-Japan-/392338095162,199.9,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,3
16,,NEAR MINT Nikon Nikkor NC Auto 28 mm f2 Ai Wide Angle MF lens Japan,392372121167,*NEAR MINT** Nikon Nikkor NC Auto 28mm f/2 non Ai Wide Angle MF lens From Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-NC-Auto-28mm-f-2-non-Ai-Wide-Angle-MF-lens-Japan-/392372121167,199.9,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,3
77,,NEAR MINT Nikon Ai NikkorH Auto 85 mm f18 MF Lens Japan 350,153634506476,【 NEAR MINT 】Nikon Ai converted Nikkor-H Auto 85mm f/1.8 MF Lens from Japan #350,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-converted-Nikkor-H-Auto-85mm-f-1-8-MF-Lens-Japan-350-/153634506476,249.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Nikkor-H Auto 85mm f/1.8 Ai Converted,2.0,3
50,,Nikon Ai Nikkor 200 mm f4 MF Telephoto Lens Excellent Japan FS,143359755903,Nikon Ai Nikkor 200mm f/4 MF Telephoto Lens [Excellent++] from Japan F/S,https://www.ebay.com/itm/Nikon-Ai-Nikkor-200mm-f-4-MF-Telephoto-Lens-Excellent-Japan-F-S-/143359755903,88.99,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,3
32,,MINTNikon AiS Zoom Nikkor 3570 mm F3545 MF Lens Japan 475578,283584006433,【MINT】Nikon Ai-S Zoom Nikkor 35-70mm F/3.5-4.5 MF Lens from Japan #475578,https://www.ebay.com/itm/MINT-Nikon-Ai-S-Zoom-Nikkor-35-70mm-F-3-5-4-5-MF-Lens-Japan-475578-/283584006433,129.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-S Zoom Nikkor 35-70mm F/3.5-4.5,2.0,3
73,,Nikon Ai Nikkor 50 mm MF Lens w Cap Filter JAPAN MH011,283550584303,[Excellent++] Nikon Ai Nikkor 50mm f/1.8 MF Lens w/ Cap Filter from JAPAN MH011,https://www.ebay.com/itm/Excellent-Nikon-Ai-Nikkor-50mm-f-1-8-MF-Lens-w-Cap-Filter-JAPAN-MH011-/283550584303,49.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
89,,Mint Nikon Ai NIKKOR 200 mm F4 MF Lens JAPAN 190706,333327708390,[Near Mint +++++] Nikon Ai NIKKOR 200mm F/4 MF Lens FROM JAPAN  #190706,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-NIKKOR-200mm-F-4-MF-Lens-JAPAN-190706-/333327708390,69.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
26,,EXCELLENT Nikon AiS Nikkor 28 mm F2 MF Lens F Mount 190413a,333253334582,"""EXCELLENT"" Nikon Ai-S Nikkor 28mm F2 MF Lens for F Mount #190413a",https://www.ebay.com/itm/EXCELLENT-Nikon-Ai-S-Nikkor-28mm-F2-MF-Lens-F-Mount-190413a-/333253334582,231.23,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
22,,Nikon AiS NIKKOR 105 mm F25 MF Lens F mount,223581571535,Nikon Ai-S NIKKOR 105mm F2.5 MF Lens F mount,https://www.ebay.com/itm/Nikon-Ai-S-NIKKOR-105mm-F2-5-MF-Lens-F-mount-/223581571535,335.0,USD,JP,3323,Lenses,StoreInventory,Used,Ai Nikkor 105mm F2.5S,1.0,3
91,,Nikon Cine Nikkor 25 mm Vintage MF Lens C Mount Japan,303268258292,"""Excellent++"" Nikon Cine Nikkor 25mm f/1.4 Vintage MF Lens C Mount from Japan",https://www.ebay.com/itm/Excellent-Nikon-Cine-Nikkor-25mm-f-1-4-Vintage-MF-Lens-C-Mount-Japan-/303268258292,379.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Cine NIKKOR 25mm f/1.4,1.0,3
37,,Nikon Nikkor 28 mm f2 MF Ai Lens No 454070,233278494472,Nikon Nikkor 28mm f/2 MF Ai Lens Excellent++ No. 454070,https://www.ebay.com/itm/Nikon-Nikkor-28mm-f-2-MF-Ai-Lens-Excellent-No-454070-/233278494472,188.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
33,,MINT Nikon Nikkor Ais 200 mm F4 Ais Telephoto MF Lens JAPAN 109,264276290073,【Near MINT】 Nikon Nikkor Ai-s 200mm F/4 Ais Telephoto MF Lens from JAPAN #109,https://www.ebay.com/itm/Near-MINT-Nikon-Nikkor-Ai-s-200mm-F-4-Ais-Telephoto-MF-Lens-JAPAN-109-/264276290073,125.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
95,,TOP Mint Nikon Nikkor AI 85 mm F2 MF Lens JAPAN 190808,333287779219,【TOP Mint】 Nikon Nikkor AI 85mm F/2 MF Lens FROM JAPAN #190808,https://www.ebay.com/itm/TOP-Mint-Nikon-Nikkor-AI-85mm-F-2-MF-Lens-JAPAN-190808-/333287779219,194.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
96,,TOP Mint Nikon Nikkor AIS ais 35 mm F2 MF Lens JAPAN 190711,333327959289,[TOP Mint] Nikon Nikkor AI-S ais 35mm F/2 MF Lens FROM JAPAN #190711,https://www.ebay.com/itm/TOP-Mint-Nikon-Nikkor-AI-S-ais-35mm-F-2-MF-Lens-JAPAN-190711-/333327959289,224.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
99,,Nikon TELECONVERTER TC301 2X Ais MF Lens 190908c,333326410349,Nikon TELECONVERTER TC-301 2X for Ai-s MF Lens #190908c,https://www.ebay.com/itm/Nikon-TELECONVERTER-TC-301-2X-Ai-s-MF-Lens-190908c-/333326410349,88.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
39,,NEAR MINT NIkon Ai Nikkor 85 mm f2 MF SLR Lens Japan 261704,153551833619,【 NEAR MINT 】NIkon Ai Nikkor 85mm f/2 MF SLR Lens from Japan #261704,https://www.ebay.com/itm/NEAR-MINT-NIkon-Ai-Nikkor-85mm-f-2-MF-SLR-Lens-Japan-261704-/153551833619,199.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
25,,Mint Nikon AiS Nikkor 85 mm AIS MF Lens Japan 334,173856100249,[Near Mint!] Nikon Ai-S Nikkor 85mm f/1.4 AIS MF Lens  From Japan  #334,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-S-Nikkor-85mm-f-1-4-AIS-MF-Lens-Japan-334-/173856100249,543.0,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,3
87,,Nikon Ais Nikkor 135 mm Ais MF Telephoto Lens Japan E177,153641340197,Nikon Ai-s Nikkor 135mm f/2.8 Ais MF Telephoto Lens From Japan (E177),https://www.ebay.com/itm/Nikon-Ai-s-Nikkor-135mm-f-2-8-Ais-MF-Telephoto-Lens-Japan-E177-/153641340197,128.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
66,,Excellent Nikon AiS Nikkor 50 mm MF Lens AIS 288,173849097671,[Excellent+++!] Nikon Ai-S Nikkor 50mm f/1.4 MF Lens AIS w/caps #288,https://www.ebay.com/itm/Excellent-Nikon-Ai-S-Nikkor-50mm-f-1-4-MF-Lens-AIS-w-caps-288-/173849097671,120.0,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,3
20,,Mint Box Nikon Ai Nikkor 200 mm F4 Prime MF Telephoto Lens Japan 87,133133027156,【Mint in Box】 Nikon Ai Nikkor 200mm F4 Prime MF Telephoto Lens from Japan #87,https://www.ebay.com/itm/Mint-Box-Nikon-Ai-Nikkor-200mm-F4-Prime-MF-Telephoto-Lens-Japan-87-/133133027156,109.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
70,,Exc Box NIKON Ais NIKKOR 135 mm f2 Manual Telephoto Lens MF Japan,233302429628,[Exc+++ in Box] NIKON Ai-s NIKKOR 135mm f/2 Manual Telephoto Lens MF from Japan,https://www.ebay.com/itm/Exc-Box-NIKON-Ai-s-NIKKOR-135mm-f-2-Manual-Telephoto-Lens-MF-Japan-/233302429628,485.2,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
19,,NIKKOR 35 mm f2 MF angle Lens 444333,383187626699,nikon NIKKOR 35mm f/2 ai MF Wide angle Lens from japan 444333 [very good],https://www.ebay.com/itm/nikon-NIKKOR-35mm-f-2-ai-MF-Wide-angle-Lens-japan-444333-very-good-/383187626699,134.47,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
64,,Nikon Ai NIKKOR 20 mm f4 Wide Angle MF Lens F Mount Japan 466341,254301677433,Nikon Ai NIKKOR 20mm f/4 Wide Angle MF Lens for F Mount from Japan 466341,https://www.ebay.com/itm/Nikon-Ai-NIKKOR-20mm-f-4-Wide-Angle-MF-Lens-F-Mount-Japan-466341-/254301677433,158.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
73,,Nikon NIKKOR Ais 35 mm f2 Wide Angle MF Lens Exc JAPAN FS,273959602365,Nikon NIKKOR Ai-s 35mm f/2 Wide Angle MF Lens ais [Exc+++] From JAPAN F/S,https://www.ebay.com/itm/Nikon-NIKKOR-Ai-s-35mm-f-2-Wide-Angle-MF-Lens-ais-Exc-JAPAN-F-S-/273959602365,128.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
29,,EXCELLENT Nikon AiS NIKKOR ED 800 mm F8 MF Lens F Mount 190418a,333327473364,"""EXCELLENT"" Nikon Ai-S NIKKOR* ED 800mm F8 IF MF Lens for F Mount #190418a",https://www.ebay.com/itm/EXCELLENT-Nikon-Ai-S-NIKKOR-ED-800mm-F8-IF-MF-Lens-F-Mount-190418a-/333327473364,1248.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
27,,N MINT Nikon Ai Zoom Nikkor 80200 mm f 45 Manual Focus MF Lens Japan A0306,193144652080,【N MINT!!】 Nikon Ai Zoom Nikkor 80-200mm f/ 4.5 Manual Focus MF Lens Japan A0306,https://www.ebay.com/itm/N-MINT-Nikon-Ai-Zoom-Nikkor-80-200mm-f-4-5-Manual-Focus-MF-Lens-Japan-A0306-/193144652080,84.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
84,,EXC Nikon Ai Nikkor 35 mm f2 MF Wide Angle Lens w Cap Japan 772,401843384628,"""EXC++++"" Nikon Ai Nikkor 35mm f/2 MF Wide Angle Lens w/ Cap From Japan #772",https://www.ebay.com/itm/EXC-Nikon-Ai-Nikkor-35mm-f-2-MF-Wide-Angle-Lens-w-Cap-Japan-772-/401843384628,138.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
88,,MINT Nikon Ais Ais Nikkor 50 mm Prime F Mount MF Lens JAPAN 1009,383034660148,"""MINT"" Nikon Ai-s Ais Nikkor 50mm f/1.4 Prime F Mount MF Lens from JAPAN #1009",https://www.ebay.com/itm/MINT-Nikon-Ai-s-Ais-Nikkor-50mm-f-1-4-Prime-F-Mount-MF-Lens-JAPAN-1009-/383034660148,149.9,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
59,,Nikon Micro NIKKOR 200 mm f4 AiS ais MF Lens cvondition japan 471323,254360325325,Nikon Micro NIKKOR 200mm f/4 Ai-S ais MF Lens exc+ cvondition from japan  471323,https://www.ebay.com/itm/Nikon-Micro-NIKKOR-200mm-f-4-Ai-S-ais-MF-Lens-exc-cvondition-japan-471323-/254360325325,98.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
21,,NEAR MINT Nikon Ai Nikkor 135 mm Telephoto MF Lens JAPAN 15,133171337157,[NEAR MINT] Nikon Ai Nikkor 135mm f/2.8 Telephoto MF Lens from JAPAN 15,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-Nikkor-135mm-f-2-8-Telephoto-MF-Lens-JAPAN-15-/133171337157,119.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,3
5,,Nikon NIKKOR S Auto 55 mm MF Lens EXC condition Japan 471322,254312580323,Nikon NIKKOR S Auto 55mm f/1.2 MF Lens EXC condition From Japan 471322,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-55mm-f-1-2-MF-Lens-EXC-condition-Japan-471322-/254312580323,158.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
52,,Mint Carl Zeiss Planar T 50 mm MF Standard Lens Nikon F Mount,163771786204,[Near Mint] Carl Zeiss Planar T* ZF.2 50mm f/1.4 MF Standard Lens Nikon F Mount,https://www.ebay.com/itm/Near-Mint-Carl-Zeiss-Planar-T-ZF-2-50mm-f-1-4-MF-Standard-Lens-Nikon-F-Mount-/163771786204,449.9,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
19,,Nikon Ais Nikkor 50 mm AIS MF Prime Lens Japan 76,383093026036,[Excellent++] Nikon Ai-s Nikkor 50mm f/1.4 AIS MF Prime Lens From Japan #76,https://www.ebay.com/itm/Excellent-Nikon-Ai-s-Nikkor-50mm-f-1-4-AIS-MF-Prime-Lens-Japan-76-/383093026036,113.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,3
24,,NEAR MINT Nikon AiS Nikkor 50 mm AiS Standard MF Prime Lens JAPA,392376879235,【NEAR MINT+++】 Nikon Ai-S Nikkor 50mm f/1.4 AiS Standard MF Prime Lens from JAPA,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-S-Nikkor-50mm-f-1-4-AiS-Standard-MF-Prime-Lens-JAPA-/392376879235,119.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
9,,NEAR MINT Nikon Ais NIKKOR 50 mm AIS MF Lens JAPAN 0001,401769579662,[ NEAR MINT ] Nikon Ai-s NIKKOR 50mm f/1.4 AIS MF Lens from JAPAN #0001,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-s-NIKKOR-50mm-f-1-4-AIS-MF-Lens-JAPAN-0001-/401769579662,153.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,3
19,,Mint Nikon Ais Nikkor 135 mm Ais MF Telephoto Lens Japan 183 B,401888921138,"""Near Mint"" Nikon Ai-s Nikkor 135mm f2.8 Ais MF Telephoto Lens From Japan #183 B",https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-Nikkor-135mm-f2-8-Ais-MF-Telephoto-Lens-Japan-183-B-/401888921138,179.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
40,,Nikon Ais Nikkor 50 mm AIS Pancake Prime MF Lens Japan 494888,254370997567,Nikon Ai-s Nikkor 50mm f1.8 AIS Pancake Prime MF Lens from Japan 494888,https://www.ebay.com/itm/Nikon-Ai-s-Nikkor-50mm-f1-8-AIS-Pancake-Prime-MF-Lens-Japan-494888-/254370997567,128.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
24,,Mint Tamron SP 500 mm Tele Macro MF Lens Nikon 782J,202715949453,"""Mint"" Tamron SP 500mm f8 Tele Macro MF Lens For Nikon 782#J",https://www.ebay.com/itm/Mint-Tamron-SP-500mm-f8-Tele-Macro-MF-Lens-Nikon-782-J-/202715949453,180.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,2
9,,EXCELLENT Nikon AiS Nikkor 24 mm F2 MF Lens F Mount w Metal Hood 190619d,223587795180,"""EXCELLENT"" Nikon Ai-S Nikkor 24mm F2 MF Lens for F Mount w/ Metal Hood #190619d",https://www.ebay.com/itm/EXCELLENT-Nikon-Ai-S-Nikkor-24mm-F2-MF-Lens-F-Mount-w-Metal-Hood-190619d-/223587795180,273.28,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,3
